timestamp_utc,user_language,model,transcript_original,transcript_english,latency_s,audio_path,notes
2026-05-24T15:46:00Z,zh,Google SR,在这个现代社会什么东西最需要,What is most needed in this modern society?,2.8356,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-24T15:47:14Z,zh,Google SR,可以解释科学的来源吗,Can you explain where the science comes from?,2.4336,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-24T15:51:59Z,en,Google SR,explain to me the meaning of life,explain to me the meaning of life,0.5252,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-24T15:52:30Z,zh,Google SR,解释什么是现代社会需要的东西,Explain what modern society needs,2.3973,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-24T16:02:47Z,en,Google SR,open gesture control,open gesture control,0.6057,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-24T16:35:55Z,en,Google SR,please open WhatsApp,please open WhatsApp,0.4694,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-24T16:36:06Z,en,Google SR,Select second,Select second,0.6033,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-24T16:36:19Z,en,Google SR,Select second chat,Select second chat,0.5187,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-24T16:36:27Z,en,Google SR,stop automation,stop automation,0.3973,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-25T03:54:11Z,en,Google SR,good morning please open WhatsApp,good morning please open WhatsApp,0.5954,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-25T03:54:22Z,en,Google SR,select first chat,select first chat,0.4895,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-25T03:54:31Z,en,Google SR,stop automation,stop automation,0.4640,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-25T03:54:42Z,en,Google SR,please open gesture control,please open gesture control,0.7827,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-05-25T03:54:55Z,en,Google SR,good morning what is the date today,good morning what is the date today,0.5752,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:36:18Z,en,Google SR,good morning please open WhatsApp,good morning please open WhatsApp,0.5541,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:36:30Z,en,Google SR,stop all the music,stop all the music,0.4409,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:36:43Z,en,Google SR,stop automation,stop automation,0.4056,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:37:27Z,en,Google SR,good morning tell me a story,good morning tell me a story,0.4356,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:40:09Z,en,Google SR,what is the meaning of life,what is the meaning of life,0.5098,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:40:32Z,en,Google SR,explain to me computer science,explain to me computer science,0.5272,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:41:09Z,zh,Google SR,你好能和我说个故事吗,"Hello, can you tell me a story?",1.9658,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:41:44Z,zh,Google SR,什么是数学体系,What is a mathematical system,1.8744,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:42:04Z,zh,Google SR,今天是什么时间,what time is it today,1.6468,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:43:36Z,en,Google SR,hello could you tell me a story,hello could you tell me a story,0.4375,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T02:43:53Z,en,Google SR,good morning what is my name,good morning what is my name,0.5777,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:24:35Z,en,Google SR,open WhatsApp,open WhatsApp,0.4757,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:24:51Z,en,Google SR,,,0.4116,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T03:24:57Z,en,Google SR,,,0.2140,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T03:25:03Z,en,Google SR,selected chart,selected chart,0.6239,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:25:15Z,en,Google SR,select third chat,select third chat,0.7104,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:25:24Z,en,Google SR,type good morning Mum,type good morning Mum,0.5160,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:25:32Z,en,Google SR,send,send,0.3875,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:25:40Z,en,Google SR,delete the message,delete the message,0.4882,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:25:48Z,en,Google SR,stop automation,stop automation,0.5602,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:27:50Z,zh,Google SR,打开油管,Open the oil pipe,2.7087,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:28:08Z,zh,Google SR,搜索周兴哲,Search Zhou Xingzhe,3.0423,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:28:21Z,zh,Google SR,,,0.5958,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T03:28:26Z,zh,Google SR,,,0.6495,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T03:28:34Z,zh,Google SR,播放第一个,play first,1.9284,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:28:46Z,zh,Google SR,生,born,1.1825,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:29:02Z,zh,Google SR,暂停,pause,2.0981,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:29:12Z,zh,Google SR,继续播放并调高音量,Keep playing and turn up the volume,1.6997,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:29:23Z,zh,Google SR,继续播放啊,Keep playing,2.0817,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:29:35Z,zh,Google SR,停止退出,stop exit,2.4978,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:29:49Z,zh,Google SR,,,0.5903,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T03:29:58Z,zh,Google SR,停止自动化,Stop automation,3.0761,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:34:32Z,en,Google SR,,,0.4663,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T03:34:46Z,en,Google SR,open gesture,open gesture,0.4530,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:35:09Z,en,Google SR,open gesture control,open gesture control,0.6013,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:38:10Z,en,Google SR,hello what is my name,hello what is my name,0.5235,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:38:27Z,en,Google SR,good morning tell me a story,good morning tell me a story,0.5331,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:59:01Z,en,Google SR,hello,hello,0.4493,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T03:59:59Z,en,Google SR,hello good morning,hello good morning,0.4289,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:00:13Z,en,Google SR,open WhatsApp,open WhatsApp,0.5791,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:00:24Z,en,Google SR,open the Third,open the Third,0.4289,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:00:36Z,en,Google SR,open the third chat,open the third chat,0.6496,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:00:45Z,en,Google SR,type hello,type hello,0.4484,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:00:53Z,en,Google SR,clear message,clear message,0.5152,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:01:01Z,en,Google SR,type good morning and send,type good morning and send,0.6329,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:01:09Z,en,Google SR,remove & Send,remove & Send,0.4026,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:01:23Z,en,Google SR,,,0.1807,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:01:29Z,en,Google SR,,,0.3522,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:01:34Z,en,Google SR,,,0.1493,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:01:39Z,en,Google SR,send a message,send a message,0.3016,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:01:52Z,en,Google SR,send a message please,send a message please,0.5268,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:02:04Z,en,Google SR,stop automation,stop automation,0.4913,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:18:51Z,en,Google SR,hello please open WhatsApp for me,hello please open WhatsApp for me,0.7153,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:19:07Z,en,Google SR,,,0.3544,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:19:12Z,en,Google SR,search user PG,search user PG,0.6088,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:19:22Z,en,Google SR,select first chat,select first chat,0.5949,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:19:31Z,en,Google SR,type hello,type hello,0.4418,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:19:40Z,en,Google SR,clear message,clear message,0.5988,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:19:48Z,en,Google SR,clear search,clear search,0.4577,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:19:58Z,en,Google SR,stop automation,stop automation,0.4500,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:20:31Z,en,Google SR,please open YouTube,please open YouTube,0.6253,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:20:43Z,en,Google SR,open gesture control,open gesture control,0.5204,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:20:59Z,en,Google SR,,,0.4459,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:21:05Z,en,Google SR,,,0.4199,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:21:10Z,en,Google SR,,,0.3566,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:21:16Z,en,Google SR,stop automation,stop automation,0.4060,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:24:06Z,en,Google SR,hi open WhatsApp,hi open WhatsApp,0.5831,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:24:17Z,en,Google SR,search user PG,search user PG,0.4961,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:24:26Z,en,Google SR,select the first chat,select the first chat,0.8607,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:24:34Z,en,Google SR,hi good morning,hi good morning,0.5047,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:24:47Z,en,Google SR,good morning,good morning,0.4719,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:24:59Z,en,Google SR,good morning,good morning,0.6949,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:25:11Z,en,Google SR,enter good morning,enter good morning,0.5060,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:25:19Z,en,Google SR,stop all the music stop automation,stop all the music stop automation,0.6259,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:26:35Z,en,Google SR,hi open WhatsApp,hi open WhatsApp,0.4372,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:26:46Z,en,Google SR,select first chat,select first chat,0.5270,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:26:54Z,en,Google SR,stop automation,stop automation,0.6980,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:27:08Z,en,Google SR,hi open WhatsApp,hi open WhatsApp,0.4312,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:27:19Z,en,Google SR,,,0.3647,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:27:25Z,en,Google SR,,,0.3956,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:27:31Z,en,Google SR,ok,ok,0.5456,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:27:43Z,en,Google SR,,,0.4029,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:27:49Z,en,Google SR,,,0.4252,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-06-01T04:27:54Z,en,Google SR,open WhatsApp,open WhatsApp,0.5294,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:28:06Z,en,Google SR,stop automation,stop automation,0.4519,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:28:22Z,en,Google SR,hi open WhatsApp,hi open WhatsApp,0.4678,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:28:33Z,en,Google SR,select first user,select first user,0.5773,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:28:46Z,en,Google SR,first chat,first chat,0.6421,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:28:59Z,en,Google SR,stop automation,stop automation,0.4426,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:29:23Z,en,Google SR,hi open WhatsApp,hi open WhatsApp,0.6392,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:29:34Z,en,Google SR,select first chat,select first chat,0.5226,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:29:43Z,en,Google SR,the hello,the hello,0.5245,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:29:55Z,en,Google SR,tear hello,tear hello,0.6398,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:30:07Z,en,Google SR,enter High,enter High,0.5892,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:30:15Z,en,Google SR,clear message,clear message,0.4711,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:30:23Z,en,Google SR,run gesture control,run gesture control,0.6270,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:30:36Z,en,Google SR,open open gesture control,open open gesture control,0.5955,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T04:31:22Z,en,Google SR,stop automation,stop automation,0.4128,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-06-01T05:45:04Z,en,Google SR,please open WhatsApp,please open WhatsApp,0.4997,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
