timestamp_utc,language,engine,text_preview,latency_s,output_path,status,note
2026-06-01T03:25:03Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.8764,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T03:25:16Z,en,piper,Selected the chat.,0.9186,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T03:25:25Z,en,piper,Typed.,0.6254,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T03:25:32Z,en,piper,Sent.,0.7279,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T03:25:40Z,en,piper,Cleared the message.,0.6437,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T03:25:48Z,en,piper,Session stopped.,0.5474,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T03:27:55Z,zh,edge-tts,自动化运行中在 YouTube,1.7282,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T03:28:12Z,zh,edge-tts,完成。,1.5979,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T03:28:35Z,zh,edge-tts,正在播放第一个视频。,1.4307,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T03:28:46Z,zh,edge-tts,未识别该指令。可尝试搜索、播放第一个、暂停，或说停止自动化。,1.2959,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T03:29:02Z,zh,edge-tts,已暂停。,1.1650,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T03:29:13Z,zh,edge-tts,已调高音量。,1.2215,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T03:29:23Z,zh,edge-tts,已继续播放。,1.5860,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T03:29:35Z,zh,edge-tts,未识别该指令。可尝试搜索、播放第一个、暂停，或说停止自动化。,1.2252,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T03:29:58Z,zh,edge-tts,已结束会话。,1.6824,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T03:34:53Z,en,piper,"I didn't match a system command. You can say: set a timer, take a screenshot, open YouTube, or search the web.",1.2081,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T03:35:09Z,en,piper,Opening gesture control,0.6498,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T03:38:12Z,en,piper,"You haven't mentioned your name yet, xinpei. I don't have any information about your name.",0.8568,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T03:38:28Z,en,piper,"Good morning xinpei. Once upon a time, in a small village, there lived a little rabbit named Luna who loved to explore the forest at night under the light of the full moon.",1.1253,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T03:59:07Z,en,piper,Hello xinpei. How can I assist you today?,0.6871,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:00:00Z,en,piper,Good morning. What can I help you with today?,0.6970,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:00:15Z,en,piper,Automation is running on WhatsApp.,0.6499,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:00:24Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.9281,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:00:37Z,en,piper,Selected the chat.,0.8865,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:00:45Z,en,piper,Typed.,0.6667,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:00:53Z,en,piper,Cleared the message.,0.5943,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:01:02Z,en,piper,Typed.,0.5301,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:01:09Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.8704,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:01:39Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.9342,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:01:52Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",1.0502,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:02:04Z,en,piper,Session stopped.,0.6314,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:18:54Z,en,piper,Automation is running on WhatsApp.,0.6946,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:19:14Z,en,piper,Search updated.,0.7591,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:19:23Z,en,piper,Selected the chat.,0.7549,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:19:32Z,en,piper,Typed.,0.6239,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:19:40Z,en,piper,Cleared the message.,0.6474,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:19:49Z,en,piper,Cleared the search.,0.6857,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:19:58Z,en,piper,Session stopped.,0.5296,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:20:34Z,en,piper,Automation is running on YouTube.,0.8164,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:20:43Z,en,piper,Opening gesture control,0.6458,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:21:16Z,en,piper,Session stopped.,0.5461,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:24:08Z,en,piper,Automation is running on WhatsApp.,0.7139,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:24:18Z,en,piper,Search updated.,0.6538,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:24:26Z,en,piper,Selected the chat.,0.7885,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:24:34Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.9996,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:24:47Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.7629,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:24:59Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.8239,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:25:12Z,en,piper,Typed.,0.5249,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:25:19Z,en,piper,Session stopped.,0.5958,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:26:37Z,en,piper,Automation is running on WhatsApp.,0.5512,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:26:46Z,en,piper,Selected the chat.,0.5804,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:26:54Z,en,piper,Session stopped.,0.7091,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:27:11Z,en,piper,Automation is running on WhatsApp.,0.6071,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:27:31Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",1.0479,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:27:54Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.9015,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:28:06Z,en,piper,Session stopped.,0.5795,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:28:25Z,en,piper,Automation is running on WhatsApp.,0.5526,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:28:33Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.9954,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:28:46Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.8102,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:28:59Z,en,piper,Session stopped.,0.5725,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:29:25Z,en,piper,Automation is running on WhatsApp.,0.5944,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:29:34Z,en,piper,Selected the chat.,0.7336,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:29:43Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.7390,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:29:55Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.7363,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:30:08Z,en,piper,Typed.,0.4610,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:30:15Z,en,piper,Cleared the message.,0.5028,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:30:23Z,en,piper,"I did not understand that command. Try search, play first, pause, or stop automation.",0.7408,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:30:36Z,en,piper,Opening gesture control,0.5672,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T04:31:22Z,en,piper,Session stopped.,0.5264,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:45:06Z,en,piper,Automation is running on WhatsApp.,0.6823,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:45:15Z,en,piper,"I did not understand, please try the following commands.",0.7548,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:45:35Z,en,piper,Selected the chat.,0.6703,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:45:44Z,en,piper,Selected the chat.,0.6968,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:45:53Z,en,piper,"I did not understand, please try the following commands.",0.6693,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:46:03Z,en,piper,Session stopped.,0.6960,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:47:52Z,en,piper,Automation is running on YouTube.,0.7998,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:48:00Z,en,piper,"I did not understand, please try the following commands.",0.6975,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:48:14Z,en,piper,Done.,0.4931,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:48:30Z,en,piper,"I did not understand, please try the following commands.",0.7630,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:48:41Z,en,piper,Session stopped.,0.6559,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:49:23Z,zh,edge-tts,自动化运行中在 YouTube,1.4008,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T05:49:38Z,zh,edge-tts,完成。,1.0947,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T05:49:50Z,zh,edge-tts,我不明白，请尝试以下命令。,1.5843,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T05:50:08Z,zh,edge-tts,正在打开手势控制,1.1076,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T05:50:25Z,en,piper,"I did not understand, please try the following commands.",0.7083,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:50:36Z,en,piper,Session stopped.,0.4884,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:53:13Z,en,piper,Good morning xinpei01. Your name is xinpei01.,0.8042,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:53:31Z,zh,edge-tts,您好，xinpei01。您的名字是您自己知道的。,1.4223,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T05:53:59Z,zh,edge-tts,今天是 2026-06-01。,1.2931,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T05:54:14Z,zh,edge-tts,xinpei01，三加五等于八。,1.3483,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-01T05:54:29Z,en,piper,The result of 3 divided by 3 is 1.,0.6476,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:54:56Z,en,piper,Opening gesture control,0.6750,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:55:38Z,en,piper,Automation is running on ChatGPT.,0.8817,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:55:47Z,en,piper,"I did not understand, please try the following commands.",0.8227,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:56:20Z,en,piper,"I did not understand, please try the following commands.",0.7110,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:56:31Z,en,piper,Opening gesture control,0.5333,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:56:46Z,en,piper,Session stopped.,0.6035,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:57:16Z,en,piper,Searching the web for that now.,0.9256,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:57:29Z,en,piper,CDP connect failed (http://127.0.0.1:9222). Start Edge with --remote-debugging-port matching this URL. Underlying error: BrowserType.connect_over_cdp: connect ECONNREFUSED 127.0.0.1:9222 Call log:   -,2.7897,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:58:10Z,en,piper,"I didn't match a system command. You can say: set a timer, take a screenshot, open YouTube, or search the web.",0.9874,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:58:36Z,en,piper,Automation is running on Google Maps.,0.8699,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:58:45Z,en,piper,"I did not understand, please try the following commands.",0.8674,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:58:57Z,en,piper,Done.,0.8398,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:59:05Z,en,piper,Session stopped.,0.5135,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:59:29Z,en,piper,Automation is running on WhatsApp.,0.5456,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-01T05:59:38Z,en,piper,Session stopped.,0.5129,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-08T03:45:55Z,en,piper,Taking screenshot now.,0.9657,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-08T03:46:10Z,en,piper,Screenshot saved.,0.6272,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-08T03:47:00Z,zh,edge-tts,自动化运行中在 WhatsApp,1.8673,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-08T03:47:14Z,zh,edge-tts,已选择聊天。,1.2585,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-08T03:47:32Z,zh,edge-tts,正在打开手势控制,1.6316,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-06-08T03:47:53Z,en,piper,"I did not understand, please try the following commands.",0.6996,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-08T03:48:03Z,en,piper,Session stopped.,0.5551,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-08T03:48:42Z,en,piper,"Good morning. I'm functioning properly, thank you for asking. How can I assist you today?",0.7935,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-08T03:48:56Z,en,piper,The time is 11:48:56.,0.7326,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-08T03:49:16Z,en,piper,Today is 2026-06-08.,0.6813,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-08T03:49:30Z,en,piper,Today is 2026-06-08.,0.7981,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-08T03:49:46Z,en,piper,The time is 11:49:46.,0.5984,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-06-08T03:50:03Z,en,piper,The result of 3 + 1 is 4.,0.5326,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
